172	-37.728088	0.011024	553.459106
173	-33.826622	0.016433	754.716980
174	-29.233093	0.025717	1056.603760
175	-28.375359	0.026510	704.402527
176	-28.471828	0.027759	805.031433
177	-28.689846	0.026513	905.660400
178	-27.763264	0.029877	1006.289307
179	-28.206543	0.030765	503.144653
180	-29.368162	0.029265	402.515717
181	-29.295658	0.029556	503.144653
182	-29.283524	0.029585	402.515717
183	-29.334660	0.028638	503.144653
184	-29.879272	0.025145	855.345886
185	-28.940281	0.028738	603.773560
186	-29.713673	0.026209	452.830200
187	-29.975239	0.024350	805.031433
188	-28.663036	0.026819	1056.603760
189	-29.428785	0.024281	754.716980
190	-27.740049	0.030035	704.402527
191	-28.665514	0.027047	805.031433
192	-29.614952	0.024207	553.459106
193	-31.502735	0.020550	452.830200
194	-32.564732	0.018423	805.031433
195	-34.958282	0.014508	654.088074
196	-35.747177	0.013954	402.515717
197	-42.807888	0.006078	402.515717
198	-42.314182	0.006225	805.031433
199	-45.377243	0.004569	704.402527
200	-50.224625	0.002444	754.716980
201	-53.612778	0.001720	452.830200
202	-54.334724	0.001421	603.773560
203	-56.523205	0.001231	654.088074
204	-54.065292	0.001610	603.773560
205	-56.032749	0.001279	503.144653
206	-57.151932	0.001120	654.088074
207	-52.470203	0.001973	452.830200
208	-52.242207	0.001938	553.459106
209	-55.346069	0.001480	150.943390
210	-55.241875	0.001491	201.257858
211	-56.749924	0.001221	452.830200
212	-61.574268	0.000710	553.459106
213	-58.579338	0.000944	1006.289307
214	-57.476482	0.001080	603.773560
215	-48.863640	0.003153	402.515717
216	-43.528145	0.005533	251.572327
217	-40.022621	0.008944	201.257858
218	-42.155491	0.006852	201.257858
219	-43.729435	0.005381	2213.836426
220	-46.953350	0.003593	2062.893066
221	-46.675186	0.003756	5333.333496
222	-48.010719	0.003258	4276.729492
223	-46.450840	0.003700	3672.956055
224	-45.358467	0.004460	4679.245117
225	-45.953491	0.003918	3672.956055
226	-48.951897	0.002873	2918.239014
227	-50.540199	0.002378	2113.207520
228	-47.295246	0.003232	1157.232666
229	-31.024448	0.022573	251.572327
230	-26.962021	0.036036	402.515717
231	-25.901129	0.043033	402.515717
232	-29.549444	0.025762	503.144653
233	-37.339703	0.010898	503.144653
234	-36.701866	0.012008	251.572327
235	-34.360424	0.014940	754.716980
236	-31.831089	0.020856	301.886780
237	-31.194506	0.023589	201.257858
238	-31.252140	0.024017	201.257858
239	-31.225195	0.024248	201.257858
240	-32.154739	0.021985	201.257858
241	-31.580479	0.022752	201.257858
242	-31.110889	0.021693	301.886780
243	-31.723316	0.018877	402.515717
244	-32.215843	0.018678	301.886780
245	-33.275436	0.017871	301.886780
246	-32.973183	0.019817	150.943390
247	-31.435175	0.022985	201.257858
248	-30.831652	0.025278	201.257858
249	-31.163778	0.024234	201.257858
250	-31.750763	0.022859	201.257858
251	-32.673931	0.020570	150.943390
252	-33.100761	0.018345	201.257858
253	-32.965954	0.017052	301.886780
254	-33.193630	0.016047	352.201263
255	-33.411148	0.017314	402.515717
256	-32.478569	0.018723	503.144653
257	-32.854652	0.018946	402.515717
258	-32.909771	0.019872	201.257858
259	-35.317844	0.014843	201.257858
260	-33.193989	0.019249	150.943390
261	-33.475025	0.018053	201.257858
262	-32.143711	0.021460	301.886780
263	-32.313953	0.018908	553.459106
264	-32.546848	0.018639	150.943390
265	-31.635683	0.021358	201.257858
266	-32.184109	0.020366	201.257858
267	-31.200909	0.023097	301.886780
268	-31.635181	0.021663	352.201263
269	-31.367912	0.021551	603.773560
270	-31.282772	0.021025	603.773560
271	-32.099800	0.020424	503.144653
272	-32.260468	0.021039	201.257858
273	-32.610443	0.019999	201.257858
274	-32.802322	0.018312	352.201263
275	-31.832064	0.019765	503.144653
276	-33.330204	0.016668	452.830200
277	-34.330399	0.015464	452.830200
278	-34.328491	0.016840	251.572327
279	-36.957451	0.012722	251.572327
280	-40.284996	0.008653	301.886780
281	-40.182785	0.008203	352.201263
282	-42.441719	0.006169	754.716980
283	-47.087399	0.003585	452.830200
284	-51.311409	0.002205	452.830200
285	-56.655617	0.001153	1006.289307
286	-53.672699	0.001732	553.459106
287	-51.063225	0.002212	955.974854
288	-48.942142	0.002978	553.459106
289	-49.966591	0.002725	301.886780
290	-52.731327	0.001939	805.031433
291	-53.690990	0.001625	955.974854
292	-53.335609	0.001838	805.031433
293	-55.119255	0.001459	603.773560
294	-55.135353	0.001407	1006.289307
295	-54.863342	0.001411	905.660400
296	-55.608147	0.001357	905.660400
297	-55.764168	0.001248	855.345886
298	-56.822762	0.001173	1056.603760
299	-55.290245	0.001410	1106.918213
